batting_team_encoded,bowling_team_encoded,venue_encoded,current_score,wickets_fallen,overs,final_total_score
9,2,17,90,2,10.4,195
9,2,17,90,2,10.5,195
9,2,17,96,2,10.6,195
9,2,17,102,2,11.1,195
9,2,17,103,2,11.2,195
9,2,17,104,2,11.3,195
9,2,17,105,2,11.4,195
9,2,17,106,2,11.5,195
9,2,17,112,2,11.6,195
9,2,17,112,2,12.1,195
9,2,17,112,2,12.2,195
9,2,17,113,2,12.3,195
9,2,17,114,2,12.4,195
9,2,17,115,2,12.5,195
9,2,17,115,2,12.6,195
9,2,17,116,2,13.1,195
9,2,17,120,2,13.2,195
9,2,17,121,2,13.3,195
9,2,17,121,2,13.4,195
9,2,17,127,2,13.5,195
9,2,17,127,2,13.6,195
9,2,17,128,2,14.1,195
9,2,17,129,2,14.2,195
9,2,17,133,2,14.3,195
9,2,17,135,2,14.4,195
9,2,17,136,2,14.5,195
9,2,17,140,2,14.6,195
9,2,17,140,3,15.1,195
9,2,17,140,3,15.2,195
9,2,17,141,3,15.3,195
9,2,17,142,3,15.4,195
9,2,17,143,3,15.5,195
9,2,17,145,3,15.6,195
9,2,17,146,3,16.1,195
9,2,17,147,3,16.2,195
9,2,17,147,4,16.3,195
9,2,17,148,4,16.4,195
9,2,17,154,4,16.5,195
9,2,17,155,4,16.6,195
9,2,17,156,4,17.1,195
9,2,17,157,4,17.2,195
9,2,17,159,4,17.3,195
9,2,17,160,4,17.4,195
9,2,17,161,4,17.5,195
9,2,17,161,5,17.6,195
9,2,17,162,5,18.1,195
9,2,17,162,6,18.1,195
9,2,17,166,6,18.2,195
9,2,17,168,6,18.3,195
9,2,17,169,6,18.4,195
9,2,17,169,6,18.5,195
9,2,17,170,6,18.6,195
9,2,17,176,6,19.1,195
9,2,17,176,6,19.2,195
9,2,17,177,6,19.3,195
9,2,17,183,6,19.4,195
9,2,17,189,6,19.5,195
9,2,17,195,6,19.6,195
2,9,17,0,0,0.1,199
2,9,17,0,0,0.2,199
2,9,17,0,0,0.3,199
2,9,17,1,0,0.4,199
2,9,17,1,0,0.5,199
2,9,17,2,0,0.6,199
2,9,17,3,0,1.1,199
2,9,17,7,0,1.2,199
2,9,17,13,0,1.3,199
2,9,17,14,0,1.4,199
2,9,17,14,0,1.5,199
2,9,17,19,0,1.6,199
2,9,17,20,0,1.6,199
2,9,17,20,0,2.1,199
2,9,17,21,0,2.2,199
2,9,17,25,0,2.3,199
2,9,17,26,0,2.4,199
2,9,17,27,0,2.5,199
2,9,17,31,0,2.6,199
2,9,17,31,0,3.1,199
2,9,17,35,0,3.2,199
2,9,17,36,0,3.3,199
2,9,17,36,0,3.4,199
2,9,17,36,0,3.5,199
2,9,17,40,0,3.6,199
2,9,17,40,0,4.1,199
2,9,17,40,0,4.2,199
2,9,17,41,0,4.3,199
2,9,17,45,0,4.4,199
2,9,17,46,0,4.5,199
2,9,17,47,0,4.6,199
2,9,17,49,0,5.1,199
2,9,17,50,0,5.2,199
2,9,17,54,0,5.3,199
2,9,17,58,0,5.4,199
2,9,17,59,0,5.5,199
2,9,17,59,0,5.6,199
2,9,17,60,0,6.1,199
2,9,17,60,0,6.2,199
2,9,17,66,0,6.3,199
2,9,17,66,0,6.4,199
2,9,17,67,0,6.5,199
2,9,17,68,0,6.6,199
2,9,17,68,0,7.1,199
2,9,17,69,0,7.2,199
2,9,17,69,0,7.3,199
2,9,17,69,1,7.4,199
2,9,17,69,1,7.5,199
2,9,17,73,1,7.6,199
2,9,17,74,1,8.1,199
2,9,17,75,1,8.2,199
2,9,17,76,1,8.3,199
2,9,17,77,1,8.4,199
2,9,17,81,1,8.5,199
2,9,17,81,1,8.6,199
2,9,17,85,1,9.1,199
2,9,17,85,2,9.2,199
2,9,17,89,2,9.3,199
2,9,17,89,2,9.4,199
2,9,17,90,2,9.5,199
2,9,17,91,2,9.6,199
2,9,17,92,2,10.1,199
2,9,17,92,2,10.2,199
2,9,17,93,2,10.3,199
2,9,17,94,2,10.4,199
2,9,17,95,2,10.5,199
2,9,17,96,2,10.6,199
2,9,17,97,2,11.1,199
2,9,17,98,2,11.2,199
2,9,17,99,2,11.3,199
2,9,17,100,2,11.3,199
2,9,17,101,2,11.4,199
2,9,17,105,2,11.5,199
2,9,17,109,2,11.6,199
2,9,17,110,2,12.1,199
2,9,17,114,2,12.2,199
2,9,17,115,2,12.3,199
2,9,17,117,2,12.4,199
2,9,17,118,2,12.4,199
2,9,17,120,2,12.5,199
2,9,17,121,2,12.6,199
2,9,17,122,2,13.1,199
2,9,17,122,3,13.2,199
2,9,17,122,3,13.3,199
2,9,17,126,3,13.4,199
2,9,17,127,3,13.5,199
2,9,17,127,3,13.6,199
2,9,17,128,3,14.1,199
2,9,17,128,3,14.2,199
2,9,17,129,3,14.3,199
2,9,17,133,3,14.4,199
2,9,17,134,3,14.5,199
2,9,17,135,3,14.6,199
2,9,17,136,3,15.1,199
2,9,17,137,3,15.2,199
2,9,17,138,3,15.3,199
2,9,17,139,3,15.4,199
2,9,17,139,4,15.5,199
2,9,17,140,4,15.6,199
2,9,17,140,5,15.6,199
2,9,17,144,5,16.1,199
2,9,17,146,5,16.2,199
2,9,17,147,5,16.3,199
2,9,17,147,5,16.3,199
2,9,17,148,5,16.4,199
2,9,17,149,5,16.5,199
2,9,17,149,5,16.6,199
2,9,17,151,5,17.1,199
2,9,17,153,5,17.2,199
2,9,17,153,5,17.3,199
2,9,17,159,5,17.4,199
2,9,17,160,5,17.5,199
2,9,17,161,5,17.6,199
2,9,17,165,5,18.1,199
2,9,17,166,5,18.2,199
2,9,17,167,5,18.3,199
2,9,17,167,5,18.4,199
2,9,17,173,5,18.5,199
2,9,17,174,5,18.6,199
2,9,17,180,5,19.1,199
2,9,17,181,5,19.2,199
2,9,17,187,5,19.3,199
2,9,17,187,5,19.4,199
2,9,17,193,5,19.5,199
2,9,17,199,5,19.6,199
3,1,17,1,0,0.1,146
3,1,17,1,0,0.1,146
3,1,17,1,0,0.2,146
3,1,17,1,0,0.3,146
3,1,17,2,0,0.4,146
3,1,17,2,0,0.5,146
3,1,17,2,0,0.6,146
3,1,17,2,0,1.1,146
3,1,17,4,0,1.2,146
3,1,17,4,1,1.3,146
3,1,17,5,1,1.4,146
3,1,17,6,1,1.5,146
3,1,17,6,1,1.6,146
3,1,17,7,1,2.1,146
3,1,17,8,1,2.2,146
3,1,17,10,1,2.3,146
3,1,17,11,1,2.4,146
3,1,17,15,1,2.5,146
3,1,17,17,1,2.6,146
3,1,17,17,1,3.1,146
3,1,17,17,1,3.2,146
3,1,17,18,1,3.3,146
3,1,17,19,1,3.4,146
3,1,17,20,1,3.5,146
3,1,17,21,1,3.6,146
3,1,17,22,1,4.1,146
3,1,17,22,1,4.2,146
3,1,17,22,2,4.3,146
3,1,17,23,2,4.4,146
3,1,17,23,2,4.5,146
3,1,17,24,2,4.6,146
3,1,17,25,2,5.1,146
3,1,17,27,2,5.2,146
3,1,17,27,2,5.3,146
3,1,17,27,2,5.4,146
3,1,17,28,2,5.5,146
3,1,17,29,2,5.6,146
3,1,17,30,2,6.1,146
3,1,17,31,2,6.2,146
3,1,17,31,2,6.3,146
3,1,17,32,2,6.4,146
3,1,17,33,2,6.5,146
3,1,17,34,2,6.6,146
3,1,17,35,2,7.1,146
3,1,17,35,3,7.2,146
3,1,17,35,4,7.3,146
3,1,17,35,4,7.4,146
3,1,17,36,4,7.5,146
3,1,17,37,4,7.6,146
3,1,17,41,4,8.1,146
3,1,17,42,4,8.2,146
3,1,17,43,4,8.3,146
3,1,17,44,4,8.4,146
3,1,17,45,4,8.5,146
3,1,17,46,4,8.6,146
3,1,17,47,4,9.1,146
3,1,17,51,4,9.2,146
3,1,17,53,4,9.3,146
3,1,17,54,4,9.4,146
3,1,17,55,4,9.5,146
3,1,17,56,4,9.6,146
3,1,17,57,4,10.1,146
3,1,17,57,4,10.2,146
3,1,17,57,4,10.3,146
3,1,17,58,4,10.4,146
3,1,17,59,4,10.5,146
3,1,17,60,4,10.6,146
3,1,17,61,4,10.6,146
3,1,17,65,4,11.1,146
3,1,17,66,4,11.2,146
3,1,17,67,4,11.3,146
3,1,17,71,4,11.4,146
3,1,17,71,4,11.5,146
3,1,17,72,4,11.6,146
3,1,17,73,4,12.1,146
3,1,17,79,4,12.2,146
3,1,17,80,4,12.3,146
3,1,17,81,4,12.4,146
3,1,17,82,4,12.5,146
3,1,17,83,4,12.6,146
3,1,17,83,5,13.1,146
3,1,17,83,5,13.2,146
3,1,17,83,5,13.3,146
3,1,17,83,6,13.4,146
3,1,17,84,6,13.5,146
3,1,17,85,6,13.6,146
3,1,17,86,6,14.1,146
3,1,17,86,6,14.2,146
3,1,17,86,6,14.3,146
3,1,17,87,6,14.4,146
3,1,17,88,6,14.5,146
3,1,17,89,6,14.6,146
3,1,17,93,6,15.1,146
3,1,17,94,6,15.2,146
3,1,17,98,6,15.3,146
3,1,17,99,6,15.4,146
3,1,17,100,6,15.5,146
3,1,17,101,6,15.6,146
3,1,17,102,6,16.1,146
3,1,17,103,6,16.2,146
3,1,17,104,6,16.3,146
3,1,17,111,6,16.3,146
3,1,17,112,6,16.4,146
3,1,17,118,6,16.5,146
3,1,17,118,6,16.6,146
3,1,17,119,6,17.1,146
3,1,17,119,6,17.2,146
3,1,17,119,6,17.3,146
3,1,17,123,6,17.4,146
3,1,17,124,6,17.5,146
3,1,17,128,6,17.6,146
3,1,17,134,6,18.1,146
3,1,17,135,6,18.2,146
3,1,17,136,6,18.2,146
3,1,17,137,6,18.3,146
3,1,17,138,6,18.4,146
3,1,17,142,6,18.5,146
3,1,17,144,6,18.6,146
3,1,17,145,6,19.1,146
3,1,17,145,7,19.2,146
3,1,17,146,7,19.3,146
3,1,17,146,8,19.4,146
3,1,17,146,9,19.5,146
3,1,17,146,9,19.6,146
1,3,17,0,1,0.1,150
1,3,17,4,1,0.2,150
1,3,17,4,1,0.3,150
1,3,17,4,1,0.4,150
1,3,17,7,1,0.5,150
1,3,17,11,1,0.6,150
1,3,17,13,1,1.1,150
1,3,17,17,1,1.2,150
1,3,17,17,2,1.3,150
1,3,17,17,2,1.4,150
1,3,17,17,2,1.5,150
1,3,17,17,2,1.6,150
1,3,17,17,2,2.1,150
1,3,17,17,2,2.2,150
1,3,17,18,2,2.3,150
1,3,17,21,2,2.4,150
1,3,17,25,2,2.5,150
1,3,17,26,2,2.6,150
1,3,17,30,2,3.1,150
1,3,17,30,2,3.2,150
1,3,17,34,2,3.3,150
1,3,17,35,2,3.4,150
1,3,17,35,2,3.5,150
1,3,17,36,2,3.6,150
1,3,17,36,2,4.1,150
1,3,17,36,2,4.2,150
1,3,17,37,2,4.3,150
1,3,17,38,2,4.4,150
1,3,17,38,2,4.4,150
1,3,17,38,2,4.5,150
1,3,17,42,2,4.6,150
1,3,17,43,2,5.1,150
1,3,17,44,2,5.2,150
1,3,17,45,2,5.3,150
1,3,17,46,2,5.4,150
1,3,17,46,2,5.5,150
1,3,17,47,2,5.6,150
1,3,17,47,2,6.1,150
1,3,17,48,2,6.2,150
1,3,17,52,2,6.3,150
1,3,17,53,2,6.4,150
1,3,17,54,2,6.5,150
1,3,17,55,2,6.6,150
1,3,17,56,2,7.1,150
1,3,17,57,2,7.2,150
1,3,17,58,2,7.3,150
1,3,17,58,2,7.4,150
1,3,17,65,2,7.4,150
1,3,17,66,2,7.5,150
1,3,17,66,2,7.6,150
1,3,17,70,2,8.1,150
1,3,17,71,2,8.2,150
1,3,17,75,2,8.3,150
1,3,17,79,2,8.4,150
1,3,17,80,2,8.5,150
1,3,17,80,2,8.6,150
1,3,17,81,2,9.1,150
1,3,17,82,2,9.2,150
1,3,17,82,3,9.3,150
1,3,17,82,3,9.4,150
1,3,17,83,3,9.5,150
1,3,17,83,3,9.6,150
1,3,17,83,3,10.1,150
1,3,17,84,3,10.2,150
1,3,17,84,3,10.3,150
1,3,17,84,3,10.4,150
1,3,17,84,3,10.5,150
1,3,17,84,4,10.6,150
1,3,17,84,5,11.1,150
1,3,17,84,5,11.2,150
1,3,17,85,5,11.3,150
1,3,17,86,5,11.4,150
1,3,17,87,5,11.5,150
1,3,17,87,5,11.6,150
1,3,17,88,5,12.1,150
1,3,17,89,5,12.2,150
1,3,17,89,5,12.3,150
1,3,17,93,5,12.4,150
1,3,17,93,5,12.5,150
1,3,17,94,5,12.6,150
1,3,17,94,5,13.1,150
1,3,17,95,5,13.2,150
1,3,17,96,5,13.3,150
1,3,17,97,5,13.4,150
1,3,17,98,5,13.5,150
1,3,17,99,5,13.6,150
1,3,17,103,5,14.1,150
1,3,17,109,5,14.2,150
1,3,17,111,5,14.3,150
1,3,17,111,5,14.4,150
1,3,17,112,5,14.5,150
1,3,17,113,6,14.6,150
1,3,17,113,6,15.1,150
1,3,17,114,6,15.2,150
1,3,17,114,6,15.3,150
1,3,17,116,6,15.4,150
1,3,17,117,6,15.5,150
1,3,17,117,6,15.6,150
1,3,17,123,6,16.1,150
1,3,17,124,6,16.2,150
1,3,17,125,6,16.3,150
1,3,17,129,6,16.4,150
1,3,17,130,6,16.5,150
1,3,17,131,6,16.6,150
1,3,17,133,6,17.1,150
1,3,17,133,6,17.2,150
1,3,17,134,6,17.3,150
1,3,17,140,6,17.4,150
1,3,17,141,6,17.5,150
1,3,17,142,6,17.5,150
1,3,17,143,6,17.6,150
1,3,17,143,6,18.1,150
1,3,17,143,6,18.2,150
1,3,17,143,6,18.3,150
1,3,17,143,6,18.4,150
1,3,17,144,6,18.5,150
1,3,17,150,6,18.6,150
4,6,12,1,0,0.1,153
4,6,12,1,0,0.2,153
4,6,12,1,0,0.3,153
4,6,12,1,0,0.4,153
4,6,12,1,0,0.5,153
4,6,12,5,0,0.6,153
4,6,12,6,0,1.1,153
4,6,12,6,0,1.2,153
4,6,12,7,0,1.3,153
4,6,12,7,0,1.4,153
4,6,12,7,0,1.5,153
4,6,12,7,0,1.6,153
4,6,12,8,0,2.1,153
4,6,12,9,0,2.2,153
4,6,12,13,0,2.3,153
4,6,12,13,0,2.4,153
4,6,12,13,1,2.5,153
4,6,12,13,1,2.6,153
4,6,12,13,1,3.1,153
4,6,12,13,1,3.2,153
4,6,12,14,1,3.3,153
4,6,12,15,1,3.4,153
4,6,12,16,1,3.5,153
4,6,12,16,1,3.6,153
4,6,12,17,1,4.1,153
4,6,12,17,1,4.1,153
4,6,12,23,1,4.2,153
4,6,12,29,1,4.3,153
4,6,12,30,1,4.4,153
4,6,12,31,1,4.5,153
4,6,12,32,1,4.6,153
4,6,12,34,1,5.1,153
4,6,12,35,1,5.2,153
4,6,12,35,1,5.3,153
4,6,12,35,1,5.4,153
4,6,12,35,1,5.5,153
4,6,12,39,1,5.6,153
4,6,12,39,1,6.1,153
4,6,12,40,1,6.2,153
4,6,12,40,1,6.3,153
4,6,12,40,1,6.4,153
4,6,12,40,1,6.5,153
4,6,12,41,1,6.6,153
4,6,12,42,1,6.6,153
4,6,12,48,1,7.1,153
4,6,12,49,1,7.2,153
4,6,12,49,1,7.3,153
4,6,12,50,1,7.4,153
4,6,12,50,1,7.5,153
4,6,12,52,1,7.6,153
4,6,12,56,1,8.1,153
4,6,12,57,1,8.2,153
4,6,12,58,1,8.3,153
4,6,12,58,1,8.4,153
4,6,12,59,1,8.5,153
4,6,12,60,1,8.6,153
4,6,12,61,1,9.1,153
4,6,12,62,1,9.2,153
4,6,12,63,1,9.3,153
4,6,12,63,1,9.4,153
4,6,12,67,1,9.5,153
4,6,12,67,1,9.6,153
4,6,12,73,1,10.1,153
4,6,12,74,1,10.2,153
4,6,12,76,1,10.2,153
4,6,12,78,1,10.3,153
4,6,12,79,1,10.4,153
4,6,12,80,1,10.5,153
4,6,12,82,1,10.6,153
4,6,12,83,1,11.1,153
4,6,12,84,1,11.2,153
4,6,12,84,1,11.3,153
4,6,12,85,1,11.4,153
4,6,12,85,1,11.5,153
4,6,12,89,1,11.6,153
4,6,12,93,1,12.1,153
4,6,12,94,1,12.2,153
4,6,12,94,1,12.2,153
4,6,12,98,1,12.3,153
4,6,12,98,2,12.4,153
4,6,12,98,2,12.5,153
4,6,12,99,2,12.6,153
4,6,12,103,2,13.1,153
4,6,12,103,2,13.2,153
4,6,12,104,3,13.3,153
4,6,12,105,3,13.4,153
4,6,12,105,3,13.5,153
4,6,12,105,3,13.6,153
4,6,12,105,4,14.1,153
4,6,12,107,4,14.2,153
4,6,12,109,4,14.3,153
4,6,12,109,4,14.4,153
4,6,12,109,5,14.5,153
4,6,12,109,5,14.6,153
4,6,12,110,5,15.1,153
4,6,12,111,5,15.2,153
4,6,12,111,6,15.3,153
4,6,12,111,6,15.4,153
4,6,12,111,6,15.5,153
4,6,12,111,6,15.6,153
4,6,12,112,6,16.1,153
4,6,12,113,6,16.2,153
4,6,12,114,6,16.3,153
4,6,12,116,6,16.4,153
4,6,12,117,6,16.5,153
4,6,12,118,6,16.6,153
4,6,12,119,6,17.1,153
4,6,12,120,6,17.2,153
4,6,12,126,6,17.3,153
4,6,12,126,7,17.4,153
4,6,12,126,7,17.5,153
4,6,12,132,7,17.6,153
4,6,12,138,7,18.1,153
4,6,12,144,7,18.2,153
4,6,12,144,8,18.3,153
4,6,12,144,8,18.4,153
4,6,12,144,8,18.5,153
4,6,12,144,8,18.6,153
4,6,12,145,8,19.1,153
4,6,12,146,8,19.2,153
4,6,12,147,8,19.3,153
4,6,12,148,8,19.4,153
4,6,12,149,8,19.5,153
4,6,12,153,8,19.6,153
6,4,12,0,0,0.1,133
6,4,12,4,0,0.2,133
6,4,12,4,0,0.3,133
6,4,12,4,0,0.4,133
6,4,12,4,0,0.5,133
6,4,12,4,0,0.6,133
6,4,12,4,0,1.1,133
6,4,12,4,0,1.2,133
6,4,12,5,0,1.3,133
6,4,12,5,0,1.3,133
6,4,12,5,0,1.4,133
6,4,12,5,0,1.5,133
6,4,12,6,0,1.6,133
6,4,12,7,0,2.1,133
6,4,12,8,0,2.2,133
6,4,12,9,0,2.3,133
6,4,12,15,0,2.4,133
6,4,12,17,0,2.5,133
6,4,12,21,0,2.6,133
6,4,12,22,0,3.1,133
6,4,12,23,0,3.2,133
6,4,12,24,0,3.3,133
6,4,12,28,0,3.4,133
6,4,12,29,0,3.5,133
6,4,12,29,0,3.6,133
6,4,12,35,0,4.1,133
6,4,12,35,0,4.2,133
6,4,12,35,0,4.3,133
6,4,12,35,1,4.4,133
6,4,12,35,1,4.5,133
6,4,12,36,1,4.6,133
6,4,12,40,1,5.1,133
6,4,12,40,1,5.2,133
6,4,12,41,1,5.3,133
6,4,12,42,1,5.4,133
6,4,12,42,1,5.5,133
6,4,12,46,1,5.6,133
6,4,12,46,1,6.1,133
6,4,12,46,1,6.2,133
6,4,12,46,2,6.3,133
6,4,12,46,2,6.4,133
6,4,12,50,2,6.5,133
6,4,12,51,2,6.6,133
6,4,12,52,2,7.1,133
6,4,12,53,2,7.1,133
6,4,12,54,2,7.2,133
6,4,12,55,2,7.3,133
6,4,12,56,2,7.4,133
6,4,12,58,2,7.5,133
6,4,12,58,3,7.6,133
6,4,12,58,3,8.1,133
6,4,12,59,3,8.2,133
6,4,12,59,3,8.2,133
6,4,12,61,3,8.2,133
6,4,12,62,3,8.3,133
6,4,12,63,3,8.4,133
6,4,12,64,3,8.4,133
6,4,12,64,3,8.5,133
6,4,12,65,3,8.6,133
6,4,12,65,3,9.1,133
6,4,12,65,3,9.2,133
6,4,12,65,3,9.3,133
6,4,12,66,3,9.4,133
6,4,12,67,3,9.5,133
6,4,12,67,3,9.6,133
6,4,12,68,3,10.1,133
6,4,12,74,3,10.2,133
6,4,12,80,3,10.3,133
6,4,12,81,3,10.4,133
6,4,12,85,3,10.5,133
6,4,12,85,3,10.6,133
6,4,12,86,3,11.1,133
6,4,12,86,3,11.2,133
6,4,12,87,3,11.3,133
6,4,12,87,3,11.4,133
6,4,12,88,3,11.5,133
6,4,12,88,3,11.6,133
6,4,12,88,4,12.1,133
6,4,12,89,4,12.2,133
6,4,12,89,4,12.3,133
6,4,12,90,4,12.4,133
6,4,12,91,4,12.5,133
6,4,12,91,4,12.5,133
6,4,12,92,4,12.6,133
6,4,12,92,4,13.1,133
6,4,12,92,5,13.2,133
6,4,12,92,5,13.3,133
6,4,12,92,5,13.4,133
6,4,12,92,5,13.5,133
6,4,12,92,5,13.6,133
6,4,12,92,5,14.1,133
6,4,12,96,5,14.2,133
6,4,12,98,5,14.3,133
6,4,12,102,5,14.4,133
6,4,12,103,5,14.5,133
6,4,12,103,5,14.6,133
6,4,12,103,5,15.1,133
6,4,12,103,6,15.2,133
6,4,12,104,6,15.3,133
6,4,12,104,6,15.4,133
6,4,12,104,6,15.5,133
6,4,12,105,6,15.6,133
6,4,12,106,6,16.1,133
6,4,12,106,6,16.1,133
6,4,12,110,6,16.2,133
6,4,12,110,6,16.3,133
6,4,12,111,6,16.4,133
6,4,12,111,6,16.5,133
6,4,12,112,6,16.6,133
6,4,12,112,6,17.1,133
6,4,12,112,7,17.2,133
6,4,12,112,7,17.3,133
6,4,12,116,7,17.4,133
6,4,12,117,7,17.5,133
6,4,12,117,7,17.5,133
6,4,12,117,8,17.6,133
6,4,12,117,8,18.1,133
6,4,12,121,8,18.2,133
6,4,12,121,8,18.3,133
6,4,12,122,8,18.4,133
6,4,12,123,8,18.5,133
6,4,12,123,8,18.5,133
6,4,12,123,8,18.6,133
6,4,12,129,8,19.1,133
6,4,12,133,8,19.2,133
6,4,12,133,8,19.3,133
6,4,12,133,8,19.4,133
6,4,12,133,8,19.5,133
6,4,12,133,8,19.6,133
7,2,3,0,0,0.1,170
7,2,3,0,0,0.2,170
7,2,3,4,0,0.3,170
7,2,3,8,0,0.4,170
7,2,3,9,0,0.5,170
7,2,3,10,0,0.5,170
7,2,3,10,0,0.6,170
7,2,3,10,0,1.1,170
7,2,3,11,0,1.2,170
7,2,3,11,0,1.3,170
7,2,3,11,0,1.4,170
7,2,3,11,1,1.5,170
7,2,3,11,1,1.6,170
7,2,3,11,1,2.1,170
7,2,3,11,1,2.2,170
7,2,3,15,1,2.3,170
7,2,3,16,1,2.4,170
7,2,3,16,1,2.5,170
7,2,3,19,1,2.6,170
7,2,3,19,1,3.1,170
7,2,3,19,1,3.2,170
7,2,3,20,1,3.3,170
7,2,3,20,1,3.4,170
7,2,3,20,1,3.5,170
7,2,3,21,1,3.6,170
7,2,3,25,1,4.1,170
7,2,3,29,1,4.2,170
7,2,3,29,1,4.3,170
7,2,3,30,1,4.4,170
7,2,3,34,1,4.5,170
7,2,3,34,1,4.6,170
7,2,3,35,1,5.1,170
7,2,3,39,1,5.2,170
7,2,3,40,1,5.3,170
7,2,3,41,1,5.4,170
7,2,3,42,1,5.5,170
7,2,3,43,1,5.6,170
7,2,3,44,1,6.1,170
7,2,3,45,1,6.2,170
7,2,3,46,1,6.3,170
7,2,3,47,1,6.4,170
7,2,3,47,1,6.5,170
7,2,3,48,1,6.6,170
7,2,3,48,1,7.1,170
7,2,3,48,1,7.2,170
7,2,3,48,1,7.3,170
7,2,3,48,1,7.4,170
7,2,3,49,1,7.5,170
7,2,3,51,1,7.6,170
7,2,3,52,1,8.1,170
7,2,3,58,1,8.2,170
7,2,3,59,1,8.3,170
7,2,3,59,1,8.4,170
7,2,3,60,1,8.5,170
7,2,3,60,1,8.6,170
7,2,3,60,1,9.1,170
7,2,3,66,1,9.2,170
7,2,3,70,1,9.3,170
7,2,3,70,1,9.4,170
7,2,3,71,1,9.5,170
7,2,3,75,1,9.6,170
7,2,3,75,1,10.1,170
7,2,3,76,1,10.2,170
7,2,3,82,1,10.3,170
7,2,3,86,1,10.4,170
7,2,3,87,1,10.5,170
7,2,3,87,1,10.6,170
7,2,3,88,1,11.1,170
7,2,3,90,1,11.2,170
7,2,3,91,1,11.3,170
7,2,3,92,1,11.4,170
7,2,3,93,1,11.5,170
7,2,3,94,1,11.6,170
7,2,3,96,1,12.1,170
7,2,3,97,1,12.2,170
7,2,3,98,1,12.3,170
7,2,3,99,1,12.4,170
7,2,3,101,1,12.5,170
7,2,3,102,1,12.6,170
7,2,3,103,1,13.1,170
7,2,3,104,1,13.2,170
7,2,3,105,1,13.3,170
7,2,3,109,1,13.4,170
7,2,3,109,1,13.5,170
7,2,3,110,1,13.6,170
7,2,3,110,2,14.1,170
7,2,3,112,2,14.2,170
7,2,3,116,2,14.3,170
7,2,3,116,2,14.4,170
7,2,3,116,2,14.5,170
7,2,3,117,2,14.6,170
7,2,3,117,2,15.1,170
7,2,3,118,2,15.2,170
7,2,3,119,2,15.3,170
7,2,3,120,2,15.4,170
7,2,3,121,2,15.5,170
7,2,3,121,2,15.6,170
7,2,3,122,2,16.1,170
7,2,3,128,2,16.2,170
7,2,3,129,2,16.3,170
7,2,3,129,3,16.4,170
7,2,3,130,3,16.5,170
7,2,3,136,3,16.6,170
7,2,3,137,3,17.1,170
7,2,3,138,3,17.2,170
7,2,3,138,4,17.3,170
7,2,3,139,4,17.4,170
7,2,3,143,4,17.5,170
7,2,3,144,4,17.6,170
7,2,3,146,4,18.1,170
7,2,3,150,4,18.2,170
7,2,3,150,5,18.3,170
7,2,3,150,5,18.4,170
7,2,3,154,5,18.5,170
7,2,3,155,5,18.6,170
7,2,3,156,5,19.1,170
7,2,3,157,5,19.2,170
7,2,3,163,5,19.3,170
7,2,3,164,5,19.4,170
7,2,3,166,5,19.4,170
7,2,3,170,5,19.5,170
7,2,3,170,6,19.6,170
2,7,3,4,0,0.1,174
2,7,3,5,0,0.2,174
2,7,3,5,0,0.3,174
2,7,3,9,0,0.4,174
2,7,3,9,0,0.5,174
2,7,3,10,0,0.6,174
2,7,3,12,0,1.1,174
2,7,3,13,0,1.2,174
2,7,3,14,0,1.3,174
2,7,3,18,0,1.4,174
2,7,3,18,0,1.5,174
2,7,3,18,0,1.6,174
2,7,3,18,0,2.1,174
2,7,3,20,0,2.2,174
2,7,3,21,0,2.3,174
2,7,3,21,0,2.4,174
2,7,3,22,0,2.5,174
2,7,3,23,0,2.6,174
2,7,3,27,0,3.1,174
2,7,3,28,0,3.2,174
2,7,3,28,0,3.3,174
2,7,3,29,0,3.4,174
2,7,3,30,0,3.5,174
2,7,3,30,0,3.6,174
2,7,3,30,0,4.1,174
2,7,3,31,0,4.2,174
2,7,3,31,0,4.3,174
2,7,3,32,0,4.4,174
2,7,3,33,0,4.5,174
2,7,3,34,0,4.6,174
2,7,3,35,0,5.1,174
2,7,3,36,0,5.1,174
2,7,3,36,0,5.2,174
2,7,3,40,0,5.3,174
2,7,3,40,0,5.4,174
2,7,3,41,0,5.5,174
2,7,3,45,0,5.5,174
2,7,3,46,0,5.6,174
2,7,3,47,0,6.1,174
2,7,3,47,0,6.2,174
2,7,3,48,0,6.3,174
2,7,3,49,0,6.4,174
2,7,3,50,0,6.5,174
2,7,3,50,0,6.6,174
2,7,3,50,0,7.1,174
2,7,3,51,0,7.2,174
2,7,3,51,1,7.3,174
2,7,3,53,1,7.4,174
2,7,3,53,1,7.5,174
2,7,3,55,1,7.6,174
2,7,3,56,1,8.1,174
2,7,3,57,1,8.2,174
2,7,3,61,1,8.3,174
2,7,3,62,1,8.4,174
2,7,3,68,1,8.4,174
2,7,3,68,2,8.5,174
2,7,3,69,2,8.6,174
2,7,3,69,2,9.1,174
2,7,3,70,2,9.2,174
2,7,3,74,2,9.3,174
2,7,3,75,2,9.4,174
2,7,3,76,2,9.5,174
2,7,3,77,2,9.6,174
2,7,3,78,2,10.1,174
2,7,3,78,3,10.2,174
2,7,3,79,3,10.3,174
2,7,3,80,3,10.4,174
2,7,3,81,3,10.5,174
2,7,3,82,3,10.6,174
2,7,3,83,3,11.1,174
2,7,3,84,3,11.2,174
2,7,3,85,3,11.3,174
2,7,3,89,3,11.4,174
